,data
515879,928.0
515880,948.0
516006,945.0
516007,925.0
516008,925.0
516009,938.0
516110,971.0
516134,914.0
516135,942.0
516136,939.0
516137,940.0
516263,891.0
516264,942.0
516265,929.0
516390,945.0
516391,932.0
516392,952.0
516393,924.0
516519,919.0
516520,935.0
516521,946.0
532007,962.0
532008,957.0
532009,933.0
532010,893.0
532133,940.0
532134,931.0
532135,936.0
532136,939.0
532137,942.0
532138,948.0
532139,963.0
532260,941.0
532261,924.0
532262,926.0
532263,936.0
532264,947.0
532265,922.0
532266,919.0
532267,953.0
532363,886.0
532364,946.0
532365,981.0
532366,972.0
532367,966.0
532388,951.0
532389,949.0
532390,917.0
532391,946.0
532392,972.0
532393,920.0
532394,915.0
532395,930.0
532396,920.0
532491,951.0
532492,925.0
532493,949.0
532494,944.0
532495,939.0
532496,974.0
532497,973.0
532515,920.0
532516,943.0
532517,925.0
532518,906.0
532519,924.0
532520,949.0
532521,925.0
532522,891.0
532523,917.0
532619,953.0
532620,933.0
532621,958.0
532622,926.0
532623,973.0
532624,964.0
532625,972.0
532643,891.0
532644,922.0
532645,922.0
532646,919.0
532647,941.0
532648,954.0
532649,940.0
532650,895.0
532651,929.0
532652,731.0
532747,907.0
532748,965.0
532749,959.0
532750,949.0
532751,971.0
532752,896.0
532772,929.0
532773,910.0
532774,918.0
532775,931.0
532776,956.0
532777,912.0
532778,921.0
532779,910.0
532780,654.0
532900,912.0
532901,926.0
532902,930.0
532903,968.0
532904,966.0
532905,928.0
532906,941.0
532907,961.0
533029,935.0
533030,943.0
533031,941.0
533032,933.0
533033,936.0
533034,970.0
533035,881.0
548262,957.0
548263,967.0
548264,984.0
548265,965.0
548266,988.0
548267,932.0
548381,960.0
548388,931.0
548389,962.0
548390,954.0
548391,956.0
548392,957.0
548393,956.0
548394,962.0
548395,970.0
548396,937.0
548507,887.0
548508,986.0
548509,958.0
548510,992.0
548515,979.0
548516,960.0
548517,950.0
548518,943.0
548519,969.0
548520,995.0
548521,999.0
548522,969.0
548523,940.0
548524,959.0
548525,922.0
548620,966.0
548621,993.0
548622,973.0
548623,855.0
548635,951.0
548636,958.0
548637,946.0
548638,969.0
548642,958.0
548643,956.0
548644,954.0
548645,942.0
548646,956.0
548647,974.0
548648,985.0
548649,993.0
548650,968.0
548651,927.0
548652,935.0
548653,948.0
548746,924.0
548747,956.0
548748,831.0
548749,155.0
548750,139.0
548751,118.0
548763,964.0
548764,965.0
548765,944.0
548770,945.0
548771,921.0
548772,944.0
548773,964.0
548774,963.0
548775,966.0
548776,983.0
548777,1000.0
548778,979.0
548779,921.0
548780,944.0
548781,964.0
548874,929.0
548875,918.0
548876,971.0
548877,870.0
548878,854.0
548879,687.0
548881,881.0
548882,970.0
548889,947.0
548890,975.0
548891,981.0
548892,958.0
548893,953.0
548897,945.0
548898,936.0
548899,932.0
548900,961.0
548901,979.0
548902,922.0
548903,910.0
548904,946.0
548905,1000.0
548906,983.0
548907,909.0
548908,931.0
548909,797.0
549002,937.0
549003,961.0
549004,796.0
549005,333.0
549006,350.0
549007,856.0
549008,965.0
549009,983.0
549010,968.0
549019,956.0
549020,962.0
549021,941.0
549025,932.0
549026,947.0
549027,931.0
549028,946.0
549029,974.0
549030,938.0
549031,908.0
549032,953.0
549033,997.0
549034,961.0
549035,901.0
549036,933.0
549130,901.0
549131,958.0
549132,922.0
549133,352.0
549134,327.0
549135,149.0
549147,931.0
549148,949.0
549149,915.0
549150,897.0
549154,953.0
549155,940.0
549156,934.0
549157,949.0
549158,972.0
549159,982.0
549160,980.0
549161,1000.0
549162,955.0
549163,904.0
549164,943.0
549260,952.0
549261,975.0
549262,959.0
549263,747.0
549276,951.0
549277,959.0
549283,958.0
549284,942.0
549285,963.0
549286,978.0
549287,995.0
549288,1008.0
549289,993.0
549290,956.0
549291,915.0
549292,955.0
549412,971.0
549413,956.0
549414,953.0
549415,960.0
549416,971.0
549417,973.0
549418,925.0
549419,937.0
549541,966.0
549542,967.0
549543,947.0
549544,950.0
549545,962.0
549546,957.0
549547,962.0
549672,973.0
549673,958.0
564391,917.0
564392,960.0
564393,954.0
564394,915.0
564517,983.0
564518,991.0
564519,964.0
564520,956.0
564521,957.0
564522,960.0
564523,962.0
564637,1007.0
564638,990.0
564639,1005.0
564640,982.0
564642,985.0
564643,1007.0
564644,997.0
564645,983.0
564646,960.0
564647,939.0
564648,937.0
564649,931.0
564650,926.0
564651,928.0
564652,964.0
564653,860.0
564750,967.0
564761,975.0
564762,1000.0
564763,994.0
564764,995.0
564765,984.0
564766,972.0
564767,972.0
564768,969.0
564769,985.0
564770,985.0
564771,983.0
564772,969.0
564773,963.0
564774,966.0
564775,962.0
564776,982.0
564777,966.0
564778,943.0
564779,910.0
564780,920.0
564781,965.0
564782,727.0
564877,978.0
564878,986.0
564879,928.0
564889,998.0
564890,997.0
564891,992.0
564892,1000.0
564893,975.0
564894,965.0
564895,956.0
564896,977.0
564897,983.0
564898,961.0
564899,955.0
564900,950.0
564901,969.0
564902,987.0
564903,988.0
564904,999.0
564905,997.0
564906,985.0
564907,971.0
564908,932.0
564909,944.0
564910,977.0
565003,952.0
565004,992.0
565005,992.0
565006,800.0
565007,214.0
565016,971.0
565017,986.0
565018,979.0
565019,964.0
565020,974.0
565021,963.0
565022,924.0
565023,912.0
565024,916.0
565025,925.0
565026,930.0
565027,959.0
565028,968.0
565029,985.0
565030,1001.0
565031,1008.0
565032,989.0
565033,997.0
565034,999.0
565035,965.0
565036,921.0
565037,939.0
565038,941.0
565129,864.0
565130,942.0
565131,964.0
565132,807.0
565133,146.0
565134,24.0
565135,8.0
565144,969.0
565145,978.0
565146,980.0
565147,970.0
565148,979.0
565149,936.0
565150,913.0
565151,933.0
565152,955.0
565153,939.0
565154,948.0
565155,960.0
565156,980.0
565157,975.0
565158,980.0
565159,998.0
565160,1018.0
565161,1015.0
565162,1019.0
565163,1013.0
565164,962.0
565165,942.0
565166,898.0
565257,938.0
565258,909.0
565259,933.0
565260,980.0
565261,974.0
565262,976.0
565263,972.0
565264,979.0
565265,986.0
565266,984.0
565267,991.0
565272,953.0
565273,988.0
565274,976.0
565275,951.0
565276,965.0
565277,921.0
565278,930.0
565279,936.0
565280,936.0
565281,938.0
565282,937.0
565283,974.0
565284,997.0
565285,991.0
565286,946.0
565287,880.0
565288,909.0
565289,951.0
565290,978.0
565291,996.0
565292,958.0
565293,965.0
565294,932.0
565385,944.0
565386,946.0
565387,998.0
565388,900.0
565389,642.0
565390,727.0
565391,853.0
565395,951.0
565400,934.0
565401,983.0
565402,975.0
565403,964.0
565404,985.0
565405,944.0
565406,927.0
565407,919.0
565408,939.0
565409,943.0
565410,950.0
565411,961.0
565412,990.0
565413,969.0
