,data
428927,585.0
429055,803.0
429183,909.0
429310,643.0
429311,884.0
429438,737.0
429439,897.0
429567,893.0
429695,904.0
429823,906.0
429951,874.0
430079,777.0
445055,712.0
445183,890.0
445310,834.0
445311,881.0
445437,558.0
445438,861.0
445439,858.0
445565,781.0
445566,914.0
445567,875.0
445693,871.0
445694,896.0
445695,884.0
445820,541.0
445821,914.0
445822,893.0
445823,881.0
445948,588.0
445949,896.0
445950,873.0
445951,878.0
446077,893.0
446078,854.0
446079,863.0
446205,887.0
446206,848.0
446207,862.0
446333,869.0
446334,844.0
446335,860.0
446461,828.0
446462,909.0
446463,874.0
446590,893.0
446591,868.0
446718,812.0
446719,868.0
446847,876.0
446975,719.0
453759,618.0
453887,748.0
454015,869.0
454143,847.0
454271,879.0
454399,873.0
454527,818.0
454655,742.0
461311,895.0
461438,868.0
461439,939.0
461565,773.0
461566,892.0
461567,875.0
461692,624.0
461693,927.0
461694,926.0
461695,903.0
461820,851.0
461821,880.0
461822,881.0
461823,882.0
461948,893.0
461949,870.0
461950,851.0
461951,849.0
462075,671.0
462076,889.0
462077,866.0
462078,847.0
462079,877.0
462203,768.0
462204,872.0
462205,867.0
462206,886.0
462207,872.0
462331,825.0
462332,891.0
462333,892.0
462334,880.0
462335,900.0
462459,869.0
462460,901.0
462461,898.0
462462,879.0
462463,878.0
462587,809.0
462588,923.0
462589,901.0
462590,879.0
462591,879.0
462715,781.0
462716,896.0
462717,866.0
462718,878.0
462719,878.0
462844,879.0
462845,861.0
462846,856.0
462847,840.0
462972,876.0
462973,881.0
462974,860.0
462975,864.0
463100,787.0
463101,856.0
463102,849.0
463103,866.0
463229,862.0
463230,871.0
463231,864.0
463357,711.0
463358,878.0
463359,848.0
463486,791.0
463487,882.0
463615,817.0
469759,710.0
469886,507.0
469887,861.0
470014,736.0
470015,861.0
470142,844.0
470143,865.0
470269,513.0
470270,886.0
470271,848.0
470397,677.0
470398,912.0
470399,871.0
470525,715.0
470526,880.0
470527,850.0
470654,929.0
470655,907.0
470782,892.0
470783,829.0
470910,929.0
470911,910.0
471038,934.0
471039,889.0
471166,867.0
471167,885.0
471294,705.0
471295,869.0
471423,889.0
471551,746.0
477439,752.0
477566,755.0
477567,879.0
477693,746.0
477694,897.0
477695,873.0
477821,892.0
477822,850.0
477823,870.0
477948,846.0
477949,867.0
477950,882.0
477951,892.0
478075,714.0
478076,885.0
478077,878.0
478078,878.0
478079,868.0
478203,859.0
478204,870.0
478205,861.0
478206,886.0
478207,870.0
478331,897.0
478332,876.0
478333,851.0
478334,873.0
478335,898.0
478458,695.0
478459,859.0
478460,883.0
478461,869.0
478462,891.0
478463,870.0
478586,819.0
478587,879.0
478588,852.0
478589,882.0
478590,891.0
478591,887.0
478714,827.0
478715,864.0
478716,849.0
478717,890.0
478718,860.0
478719,920.0
478842,835.0
478843,856.0
478844,840.0
478845,861.0
478846,856.0
478847,899.0
478970,851.0
478971,871.0
478972,866.0
478973,878.0
478974,867.0
478975,850.0
479098,808.0
479099,879.0
479100,892.0
479101,848.0
479102,858.0
479103,864.0
479226,721.0
479227,903.0
479228,905.0
479229,853.0
479230,861.0
479231,857.0
479355,924.0
479356,865.0
479357,890.0
479358,882.0
479359,866.0
479483,903.0
479484,865.0
479485,843.0
479486,844.0
479487,862.0
479611,784.0
479612,896.0
479613,857.0
479614,837.0
479615,830.0
479740,871.0
479741,846.0
479742,878.0
479743,857.0
479868,732.0
479869,871.0
479870,863.0
479871,854.0
479997,763.0
479998,842.0
479999,849.0
480126,759.0
480127,858.0
480255,773.0
485887,819.0
486014,727.0
486015,872.0
486142,874.0
486143,859.0
486269,697.0
486270,868.0
486271,849.0
486397,877.0
486398,847.0
486399,835.0
486525,869.0
486526,867.0
486527,881.0
486652,581.0
486653,868.0
486654,871.0
486655,868.0
486780,686.0
486781,869.0
486782,866.0
486783,904.0
486908,705.0
486909,874.0
486910,850.0
486911,842.0
487036,722.0
487037,826.0
487038,859.0
487039,862.0
487164,679.0
487165,876.0
487166,865.0
487167,885.0
487293,882.0
487294,852.0
487295,862.0
487421,909.0
487422,857.0
487423,844.0
487549,873.0
487550,863.0
487551,856.0
487677,755.0
487678,891.0
487679,879.0
487806,923.0
487807,889.0
487934,753.0
487935,870.0
488063,899.0
493695,763.0
493822,777.0
493823,916.0
493949,817.0
493950,876.0
493951,863.0
494076,717.0
494077,900.0
494078,882.0
494079,878.0
494204,895.0
494205,881.0
494206,868.0
494207,879.0
494331,829.0
494332,844.0
494333,865.0
494334,868.0
494335,868.0
494459,874.0
494460,856.0
494461,831.0
494462,857.0
494463,884.0
494586,822.0
494587,886.0
494588,871.0
494589,896.0
494590,869.0
494591,827.0
494714,905.0
494715,873.0
494716,854.0
494717,888.0
494718,868.0
494719,870.0
494841,571.0
494842,887.0
494843,848.0
494844,873.0
494845,886.0
494846,870.0
494847,883.0
494969,699.0
494970,857.0
494971,862.0
494972,854.0
494973,867.0
494974,861.0
494975,863.0
495097,736.0
495098,850.0
495099,859.0
495100,870.0
495101,868.0
495102,882.0
495103,877.0
495225,782.0
495226,838.0
495227,849.0
495228,842.0
495229,846.0
495230,889.0
495231,866.0
495353,771.0
495354,853.0
495355,849.0
495356,871.0
495357,868.0
495358,866.0
495359,864.0
495481,763.0
495482,879.0
495483,869.0
495484,854.0
495485,850.0
495486,884.0
495487,868.0
495609,682.0
495610,879.0
495611,857.0
495612,846.0
495613,849.0
495614,852.0
495615,867.0
495738,864.0
495739,852.0
495740,852.0
495741,857.0
495742,869.0
495743,853.0
495866,861.0
495867,939.0
495868,847.0
495869,833.0
495870,831.0
495871,863.0
495994,789.0
495995,890.0
495996,854.0
495997,865.0
495998,859.0
495999,839.0
496122,546.0
496123,895.0
496124,866.0
496125,853.0
496126,841.0
496127,858.0
496251,846.0
496252,865.0
496253,866.0
496254,858.0
496255,864.0
496380,887.0
496381,877.0
496382,856.0
496383,857.0
496508,547.0
496509,835.0
496510,860.0
496511,848.0
496637,590.0
496638,860.0
496639,841.0
496766,531.0
496767,885.0
501757,633.0
501885,791.0
502015,835.0
502140,705.0
502141,515.0
502142,770.0
502143,877.0
502268,830.0
502269,672.0
502270,846.0
502271,862.0
502396,796.0
502397,832.0
502398,852.0
502399,846.0
502523,619.0
502524,852.0
502525,868.0
502526,841.0
502527,863.0
502651,748.0
502652,917.0
502653,881.0
502654,872.0
502655,875.0
502779,894.0
502780,935.0
502781,875.0
502782,884.0
502783,872.0
502907,911.0
502908,894.0
502909,860.0
502910,838.0
502911,864.0
503035,869.0
503036,911.0
503037,847.0
503038,849.0
503039,885.0
503164,914.0
503165,863.0
503166,871.0
503167,869.0
503292,885.0
503293,844.0
503294,853.0
503295,876.0
503420,907.0
503421,863.0
503422,864.0
503423,838.0
503548,895.0
503549,862.0
503550,853.0
503551,871.0
503676,897.0
503677,867.0
503678,872.0
503679,863.0
503804,853.0
503805,889.0
503806,857.0
503807,872.0
503932,794.0
503933,874.0
503934,868.0
503935,870.0
504060,604.0
504061,887.0
504062,873.0
504063,860.0
504189,877.0
504190,893.0
504191,897.0
504317,639.0
504318,875.0
504319,850.0
504446,861.0
504447,884.0
504575,901.0
509951,615.0
510078,644.0
510079,866.0
510205,752.0
510206,884.0
510207,885.0
510332,627.0
510333,867.0
510334,857.0
510335,874.0
510460,885.0
510461,882.0
510462,869.0
510463,871.0
510587,865.0
510588,881.0
510589,870.0
510590,883.0
510591,873.0
510715,902.0
510716,866.0
510717,858.0
510718,876.0
510719,873.0
510842,886.0
510843,867.0
510844,855.0
510845,845.0
510846,857.0
510847,868.0
510970,898.0
510971,862.0
510972,839.0
510973,879.0
510974,848.0
510975,847.0
511097,711.0
511098,847.0
511099,858.0
511100,873.0
511101,814.0
511102,859.0
511103,858.0
511225,852.0
511226,869.0
511227,863.0
511228,839.0
511229,860.0
511230,883.0
511231,853.0
511353,882.0
511354,880.0
511355,853.0
511356,876.0
511357,861.0
511358,912.0
511359,881.0
511480,588.0
511481,901.0
511482,864.0
511483,871.0
511484,853.0
511485,864.0
511486,861.0
511487,860.0
511608,624.0
511609,852.0
511610,837.0
511611,836.0
511612,877.0
511613,876.0
511614,882.0
511615,874.0
511736,682.0
511737,883.0
511738,845.0
511739,871.0
511740,835.0
511741,858.0
511742,844.0
511743,861.0
511864,655.0
511865,862.0
511866,844.0
511867,845.0
511868,854.0
511869,868.0
511870,879.0
511871,857.0
511993,871.0
511994,840.0
511995,856.0
511996,869.0
511997,876.0
511998,897.0
511999,896.0
512121,847.0
512122,861.0
512123,856.0
512124,856.0
512125,847.0
512126,882.0
512127,875.0
512249,802.0
512250,845.0
512251,857.0
512252,865.0
512253,885.0
512254,872.0
512255,846.0
512377,714.0
512378,863.0
512379,867.0
512380,855.0
512381,851.0
512382,855.0
512383,860.0
512505,528.0
512506,888.0
512507,896.0
512508,876.0
512509,861.0
512510,830.0
512511,839.0
512634,785.0
512635,878.0
512636,854.0
512637,839.0
512638,832.0
512639,866.0
512763,900.0
512764,865.0
512765,842.0
512766,866.0
512767,832.0
512891,675.0
512892,895.0
512893,864.0
512894,837.0
512895,836.0
513020,770.0
513021,900.0
513022,877.0
513023,847.0
513149,717.0
513150,868.0
513151,858.0
513278,639.0
513279,895.0
513407,532.0
517630,599.0
517758,740.0
517886,616.0
518013,552.0
518141,813.0
518143,807.0
