,data
549882,1029.0
550009,1017.0
550010,475.0
550137,894.0
550138,525.0
550264,1144.0
550265,943.0
550266,1032.0
550391,1068.0
550392,1240.0
550393,1242.0
550394,1088.0
550519,1063.0
550520,1206.0
550521,1017.0
563327,951.0
563455,946.0
563583,933.0
563711,997.0
563839,993.0
563967,960.0
564095,947.0
564223,951.0
566521,1078.0
566522,1209.0
566527,924.0
566647,1013.0
566648,778.0
566649,584.0
566650,1037.0
566655,955.0
566775,1139.0
566776,738.0
566777,532.0
566778,1080.0
566783,974.0
566902,1060.0
566903,576.0
566904,105.0
566905,630.0
566906,1123.0
566911,993.0
567030,1042.0
567031,800.0
567032,701.0
567033,1107.0
567039,989.0
567158,1122.0
567159,1138.0
567160,1137.0
567161,1014.0
567167,1018.0
567287,641.0
567295,994.0
567423,947.0
578943,984.0
579071,942.0
579198,877.0
579199,862.0
579326,858.0
579327,861.0
579454,906.0
579455,854.0
579582,891.0
579583,878.0
579709,923.0
579710,888.0
579711,862.0
579837,909.0
579838,890.0
579839,857.0
579965,951.0
579966,889.0
579967,887.0
580093,944.0
580094,908.0
580095,876.0
580221,913.0
580222,858.0
580223,875.0
580349,961.0
580350,920.0
580351,856.0
580477,899.0
580478,911.0
580479,863.0
580605,861.0
580606,939.0
580607,854.0
580734,905.0
580735,873.0
580862,881.0
580863,863.0
580990,882.0
580991,874.0
581118,869.0
581119,879.0
581247,900.0
581375,971.0
581503,964.0
581631,972.0
581759,949.0
581887,950.0
582015,930.0
582143,954.0
582270,895.0
582271,896.0
582398,938.0
582399,914.0
582526,929.0
582527,890.0
582654,880.0
582655,846.0
582781,893.0
582782,877.0
582783,845.0
582908,671.0
582909,938.0
582910,890.0
582911,886.0
583031,652.0
583032,889.0
583033,553.0
583035,321.0
583036,761.0
583037,951.0
583038,869.0
583039,860.0
583158,934.0
583159,1109.0
583160,1091.0
583161,920.0
583162,526.0
583163,378.0
583164,813.0
583165,958.0
583166,868.0
583167,899.0
583286,836.0
583287,1131.0
583288,1184.0
583289,1117.0
583290,604.0
583293,945.0
583294,896.0
583295,947.0
583414,1177.0
583415,1212.0
583416,1195.0
583417,1132.0
583421,946.0
583422,861.0
583423,878.0
583542,1072.0
583543,1164.0
583544,1164.0
583545,1072.0
583549,944.0
583550,884.0
583551,872.0
583671,1064.0
583677,927.0
583678,896.0
583679,912.0
583805,938.0
583806,909.0
583807,841.0
583933,931.0
583934,892.0
583935,898.0
584061,886.0
584062,896.0
584063,871.0
584190,915.0
584191,881.0
584318,963.0
584319,915.0
584446,931.0
584447,961.0
584575,989.0
594815,940.0
594943,924.0
595070,879.0
595071,884.0
595197,881.0
595198,888.0
595199,854.0
595325,927.0
595326,895.0
595327,887.0
595452,984.0
595453,937.0
595454,882.0
595455,865.0
595579,968.0
595580,950.0
595581,907.0
595582,885.0
595583,886.0
595707,975.0
595708,888.0
595709,881.0
595710,889.0
595711,883.0
595834,959.0
595835,969.0
595836,886.0
595837,872.0
595838,864.0
595839,871.0
595962,985.0
595963,904.0
595964,865.0
595965,886.0
595966,884.0
595967,856.0
596090,962.0
596091,898.0
596092,884.0
596093,869.0
596094,882.0
596095,874.0
596217,905.0
596218,974.0
596219,894.0
596220,889.0
596221,888.0
596222,868.0
596223,889.0
596345,929.0
596346,944.0
596347,890.0
596348,900.0
596349,886.0
596350,890.0
596351,886.0
596473,943.0
596474,936.0
596475,884.0
596476,878.0
596477,864.0
596478,870.0
596479,892.0
596602,971.0
596603,898.0
596604,866.0
596605,849.0
596606,883.0
596607,865.0
596730,985.0
596731,937.0
596732,873.0
596733,861.0
596734,881.0
596735,904.0
596858,961.0
596859,909.0
596860,856.0
596861,863.0
596862,889.0
596863,908.0
596986,965.0
596987,955.0
596988,923.0
596989,907.0
596990,898.0
596991,886.0
597115,923.0
597116,904.0
597117,893.0
597118,886.0
597119,910.0
597243,923.0
597244,903.0
597245,872.0
597246,896.0
597247,894.0
597371,943.0
597372,944.0
597373,911.0
597374,879.0
597375,886.0
597500,955.0
597501,884.0
597502,906.0
597503,897.0
597628,929.0
597629,937.0
597630,901.0
597631,908.0
597757,939.0
597758,925.0
597759,886.0
597885,934.0
597886,874.0
597887,905.0
598013,962.0
598014,922.0
598015,917.0
598141,925.0
598142,876.0
598143,909.0
598269,932.0
598270,925.0
598271,909.0
598397,921.0
598398,921.0
598399,918.0
598524,925.0
598525,909.0
598526,907.0
598527,884.0
598652,950.0
598653,899.0
598654,881.0
598655,917.0
598779,906.0
598780,943.0
598781,903.0
598782,902.0
598783,880.0
598907,965.0
598908,929.0
598909,914.0
598910,892.0
598911,890.0
599035,930.0
599036,914.0
599037,915.0
599038,888.0
