,data
548911,772.0
549039,802.0
564910,915.0
564911,991.0
564912,960.0
564913,979.0
565038,919.0
565039,927.0
565040,901.0
565041,924.0
565165,942.0
565166,908.0
565167,916.0
565168,924.0
565169,912.0
565170,949.0
565171,873.0
565271,970.0
565272,1026.0
565273,1015.0
565292,936.0
565293,923.0
565294,896.0
565295,921.0
565296,922.0
565297,920.0
565298,957.0
565299,1003.0
565300,874.0
565398,1045.0
565399,1026.0
565400,996.0
565401,1004.0
565402,1025.0
565411,977.0
565412,1031.0
565420,908.0
565421,920.0
565422,919.0
565423,931.0
565424,935.0
565425,926.0
565426,922.0
565427,928.0
565428,834.0
565526,1021.0
565527,992.0
565528,999.0
565529,983.0
565530,999.0
565536,1021.0
565537,1032.0
565538,1046.0
565539,1049.0
565540,951.0
565549,950.0
565550,906.0
565551,953.0
565552,911.0
565553,880.0
565554,918.0
565555,950.0
565655,1028.0
565656,1018.0
565657,1005.0
565664,1023.0
565665,1018.0
565678,982.0
565679,909.0
565680,884.0
565681,893.0
565682,958.0
565683,1025.0
565807,976.0
565808,960.0
565809,974.0
565810,1016.0
565811,985.0
565937,847.0
565938,984.0
581166,982.0
581167,938.0
581168,938.0
581169,942.0
581292,935.0
581293,950.0
581294,921.0
581295,954.0
581296,924.0
581297,900.0
581298,920.0
581300,805.0
581420,968.0
581421,932.0
581422,945.0
581423,958.0
581424,973.0
581425,933.0
581426,903.0
581427,930.0
581428,969.0
581528,1011.0
581529,1000.0
581530,825.0
581548,938.0
581549,925.0
581550,930.0
581551,923.0
581552,915.0
581553,942.0
581554,937.0
581555,930.0
581556,1005.0
581653,964.0
581654,1010.0
581655,970.0
581656,851.0
581657,833.0
581658,842.0
581668,850.0
581669,966.0
581676,928.0
581677,941.0
581678,944.0
581679,898.0
581680,883.0
581681,906.0
581682,926.0
581683,944.0
581684,1001.0
581781,1029.0
581782,1022.0
581783,569.0
581784,290.0
581785,922.0
581786,992.0
581787,996.0
581795,980.0
581796,1045.0
581797,1019.0
581804,924.0
581805,922.0
581806,946.0
581807,908.0
581808,900.0
581809,941.0
581810,939.0
581811,921.0
581812,995.0
581909,1035.0
581910,965.0
581911,881.0
581912,882.0
581913,777.0
581914,567.0
581915,875.0
581920,1029.0
581921,1027.0
581922,1026.0
581923,1048.0
581924,1049.0
581925,1040.0
581932,937.0
581933,923.0
581934,964.0
581935,987.0
581936,993.0
581937,954.0
581938,925.0
581939,913.0
581940,972.0
582037,1012.0
582038,998.0
582039,792.0
582040,434.0
582041,793.0
582042,975.0
582048,1005.0
582049,1016.0
582050,1033.0
582051,1001.0
582060,973.0
582061,909.0
582062,890.0
582063,927.0
582064,906.0
582065,914.0
582066,926.0
582067,921.0
582068,1003.0
582167,1005.0
582168,1017.0
582169,995.0
582188,836.0
582189,984.0
582190,913.0
582191,923.0
582192,909.0
582193,902.0
582194,886.0
582195,937.0
582196,1033.0
582318,966.0
582319,915.0
582320,900.0
582321,908.0
582322,944.0
582323,1023.0
582324,916.0
582449,949.0
582450,1026.0
582451,902.0
582577,965.0
597422,980.0
597423,928.0
597424,900.0
597425,946.0
597548,1000.0
597549,931.0
597550,916.0
597551,917.0
597552,907.0
597553,908.0
597554,914.0
597555,950.0
597556,904.0
597669,749.0
597675,977.0
597676,936.0
597677,913.0
597678,931.0
597679,981.0
597680,1011.0
597681,1004.0
597682,908.0
597683,888.0
597684,984.0
597798,1008.0
597802,886.0
597803,973.0
597804,941.0
597805,923.0
597806,956.0
597807,986.0
597808,997.0
597809,1009.0
597810,999.0
597811,946.0
597812,960.0
597813,900.0
597910,903.0
597911,1008.0
597912,1021.0
597913,1024.0
597914,1038.0
597919,931.0
597924,1044.0
597925,1060.0
597926,1039.0
597930,977.0
597931,949.0
597932,965.0
597933,992.0
597934,972.0
597935,984.0
597936,1037.0
597937,1133.0
597938,1276.0
597939,1021.0
597940,950.0
597941,966.0
598036,859.0
598037,1037.0
598038,988.0
598039,816.0
598040,229.0
598041,80.0
598042,70.0
598043,83.0
598047,982.0
598048,1011.0
598052,1074.0
598053,1083.0
598054,1059.0
598055,862.0
598058,1000.0
598059,958.0
598060,975.0
598061,987.0
598062,911.0
598063,909.0
598064,1026.0
598065,1440.0
598066,1473.0
598067,1043.0
598068,952.0
598069,1000.0
598164,954.0
598165,986.0
598166,1010.0
598167,521.0
598168,255.0
598169,768.0
598170,1015.0
598171,1014.0
598173,894.0
598174,969.0
598175,980.0
598176,907.0
598179,1007.0
598180,999.0
598181,876.0
598182,1042.0
598183,938.0
598186,1018.0
598187,946.0
598188,979.0
