,data
436599,862.0
436726,859.0
436727,989.0
436853,859.0
436854,971.0
436855,911.0
436981,990.0
436982,968.0
436983,903.0
437108,816.0
437109,952.0
437110,919.0
437111,886.0
437236,839.0
437237,902.0
437238,890.0
437239,881.0
437364,869.0
437365,890.0
437366,893.0
437367,950.0
437492,801.0
437493,852.0
437494,855.0
437495,852.0
437620,765.0
437621,835.0
437622,835.0
437623,843.0
437748,701.0
437749,859.0
437750,830.0
437751,824.0
437876,512.0
437877,853.0
437878,846.0
437879,840.0
438005,688.0
438006,854.0
438007,862.0
438134,745.0
438135,810.0
438263,702.0
452726,937.0
452727,977.0
452853,1000.0
452854,925.0
452855,865.0
452980,874.0
452981,918.0
452982,859.0
452983,869.0
453108,862.0
453109,858.0
453110,863.0
453111,901.0
453236,877.0
453237,885.0
453238,879.0
453239,896.0
453363,871.0
453364,850.0
453365,840.0
453366,866.0
453367,901.0
453491,935.0
453492,881.0
453493,881.0
453494,875.0
453495,901.0
453619,948.0
453620,862.0
453621,868.0
453622,859.0
453623,884.0
453746,837.0
453747,928.0
453748,884.0
453749,892.0
453750,874.0
453751,885.0
453874,856.0
453875,961.0
453876,893.0
453877,878.0
453878,865.0
453879,901.0
454002,735.0
454003,961.0
454004,892.0
454005,848.0
454006,870.0
454007,908.0
454130,575.0
454131,938.0
454132,917.0
454133,864.0
454134,863.0
454135,869.0
454258,292.0
454259,873.0
454260,887.0
454261,816.0
454262,822.0
454263,850.0
454387,776.0
454388,863.0
454389,826.0
454390,812.0
454391,826.0
454516,811.0
454517,793.0
454518,819.0
454519,813.0
454644,763.0
454645,767.0
454646,802.0
454647,779.0
454773,777.0
454774,783.0
454775,802.0
454903,793.0
455031,768.0
463478,960.0
463479,958.0
463604,804.0
463605,1043.0
463606,993.0
463607,943.0
463732,975.0
463733,958.0
463734,892.0
463735,864.0
463859,807.0
463860,967.0
463861,924.0
463862,870.0
463863,897.0
463987,908.0
463988,998.0
463989,908.0
463990,899.0
463991,840.0
464115,949.0
464116,943.0
464117,924.0
464118,880.0
464119,884.0
464243,926.0
464244,922.0
464245,936.0
464246,875.0
464247,896.0
464371,966.0
464372,906.0
464373,948.0
464374,880.0
464375,889.0
464499,937.0
464500,935.0
464501,897.0
464502,907.0
464503,893.0
464627,836.0
