,data
499486,983.0
499487,1008.0
499488,1019.0
499489,1022.0
499490,1022.0
515746,646.0
515858,879.0
515870,1011.0
515871,1039.0
515872,1038.0
515873,1046.0
515874,1043.0
515999,896.0
516000,818.0
516001,866.0
516002,948.0
531985,975.0
531986,1020.0
531987,1019.0
532112,974.0
532113,1043.0
532114,1053.0
532115,1054.0
532116,1037.0
532117,983.0
532128,818.0
532129,996.0
532130,1024.0
532240,979.0
532241,998.0
532242,1033.0
532243,1048.0
532244,1036.0
532245,1032.0
532254,1019.0
532255,1030.0
532256,999.0
532257,914.0
532258,474.0
532369,1026.0
532370,1060.0
532371,1051.0
532372,1034.0
532382,1030.0
532383,1036.0
532384,1050.0
532385,1046.0
532386,1030.0
548242,832.0
548243,940.0
548368,874.0
548369,1038.0
548370,1038.0
548371,1042.0
548372,612.0
548373,70.0
548385,787.0
548386,1013.0
548495,1004.0
548496,1024.0
548497,835.0
548498,196.0
548499,118.0
548500,136.0
548501,362.0
548502,773.0
548511,994.0
548512,1036.0
548513,1026.0
548514,795.0
548623,1039.0
548624,986.0
548625,1027.0
548626,1018.0
548627,971.0
548628,1015.0
548629,1028.0
548630,1031.0
548638,1030.0
548639,850.0
548640,359.0
548641,109.0
548642,39.0
548752,1031.0
548753,1039.0
548754,885.0
548755,739.0
548756,314.0
548757,57.0
548758,26.0
548766,1025.0
548767,1024.0
548768,1025.0
548769,954.0
548770,512.0
548882,1046.0
548883,1076.0
548897,972.0
548898,1032.0
564625,909.0
564626,1032.0
564627,1050.0
564628,915.0
564629,225.0
564751,1005.0
564752,1032.0
564753,1029.0
564754,986.0
564755,555.0
564756,133.0
564757,55.0
564758,77.0
564768,936.0
564769,1049.0
564770,966.0
564780,939.0
564781,998.0
564782,1030.0
564783,1038.0
564784,1007.0
564785,824.0
564878,1018.0
564879,1006.0
564880,1029.0
564881,852.0
564882,183.0
564883,84.0
564884,476.0
564885,907.0
564886,1049.0
564887,1047.0
564888,1016.0
564889,1053.0
564890,1062.0
564891,966.0
564894,747.0
564895,1043.0
564896,989.0
564897,434.0
564898,58.0
564904,927.0
564905,1044.0
564906,1046.0
564907,1052.0
564908,1050.0
564909,1062.0
564910,1060.0
564911,1052.0
564912,1065.0
564913,998.0
565006,1014.0
565007,1017.0
565008,1040.0
565009,1046.0
565010,1038.0
565011,1031.0
565012,1029.0
565013,1027.0
565014,1040.0
565015,1063.0
565016,1066.0
565017,1063.0
565018,1050.0
565019,800.0
565022,1054.0
565023,839.0
565024,146.0
565025,42.0
565026,39.0
565032,1032.0
565033,1026.0
565034,1047.0
565035,1040.0
565036,1025.0
565037,1039.0
565038,1042.0
565039,1060.0
565040,1064.0
565041,1032.0
565042,737.0
565134,916.0
565135,1028.0
565136,990.0
565137,976.0
565138,473.0
565139,124.0
565140,113.0
565141,243.0
565142,645.0
565143,693.0
565145,970.0
565146,1020.0
565147,700.0
565150,1032.0
565151,975.0
565152,473.0
565153,88.0
565154,34.0
565160,1026.0
565161,1024.0
565162,1009.0
565163,996.0
565164,1014.0
565165,1036.0
565166,1040.0
565167,1055.0
565168,1036.0
565169,995.0
565265,1002.0
565266,1048.0
565267,1049.0
565268,725.0
565269,116.0
565270,12.0
565279,843.0
565280,1025.0
565281,1010.0
565282,780.0
565288,975.0
565289,1047.0
565290,1057.0
565291,1046.0
565292,1045.0
565293,1032.0
565294,1027.0
565295,1028.0
565296,1034.0
565297,888.0
565395,996.0
565396,1016.0
565410,992.0
565418,968.0
565419,1023.0
565420,1052.0
565421,1060.0
565422,1049.0
565423,1048.0
565424,971.0
565550,876.0
580882,882.0
580883,1025.0
580884,1030.0
580885,1004.0
580909,905.0
580910,1041.0
580911,1051.0
580912,1066.0
580913,1028.0
581007,645.0
581008,989.0
581009,1045.0
581010,1041.0
581011,1028.0
581012,679.0
581013,127.0
581014,149.0
581017,986.0
581018,1066.0
581019,1065.0
581020,1036.0
581025,1027.0
581026,753.0
581034,899.0
581035,1041.0
581036,1028.0
581037,1013.0
581038,972.0
581039,972.0
581040,967.0
581041,980.0
581042,998.0
581133,848.0
581134,1021.0
581135,1026.0
581136,1014.0
581137,948.0
581138,492.0
581139,144.0
581140,59.0
581141,315.0
581142,966.0
581143,1060.0
581144,1044.0
581145,1050.0
581146,1053.0
581147,1060.0
581148,1056.0
581152,1038.0
581153,1049.0
581154,1007.0
581155,1059.0
