,data
579711,769.0
579838,802.0
579839,807.0
579966,491.0
579967,780.0
580094,470.0
580095,1061.0
580222,811.0
580223,960.0
580350,682.0
580351,1020.0
580477,391.0
580478,874.0
580479,985.0
580605,442.0
580606,816.0
580607,974.0
580733,447.0
580734,743.0
580735,987.0
580862,691.0
580863,978.0
580990,521.0
580991,967.0
581118,380.0
581119,792.0
581246,428.0
581247,752.0
581375,504.0
581503,488.0
595454,852.0
595455,1018.0
595582,955.0
595583,994.0
595709,856.0
595710,926.0
595711,985.0
595837,838.0
595838,1013.0
595839,943.0
595964,790.0
595965,947.0
595966,972.0
595967,902.0
596091,572.0
596092,940.0
596093,1027.0
596094,916.0
596095,917.0
596218,520.0
596219,781.0
596220,959.0
596221,982.0
596222,898.0
596223,889.0
596346,382.0
596347,870.0
596348,1055.0
596349,937.0
596350,894.0
596351,897.0
596474,582.0
596475,1029.0
596476,994.0
596477,912.0
596478,902.0
596479,898.0
596602,867.0
596603,1011.0
596604,933.0
596605,920.0
596606,905.0
596607,901.0
596729,547.0
596730,863.0
596731,995.0
596732,946.0
596733,913.0
596734,897.0
596735,917.0
596857,409.0
596858,1014.0
596859,991.0
596860,898.0
596861,894.0
596862,918.0
596863,889.0
596985,535.0
596986,901.0
596987,958.0
596988,932.0
596989,889.0
596990,891.0
596991,895.0
597113,449.0
597114,988.0
597115,1012.0
597116,909.0
597117,881.0
597118,891.0
597119,900.0
597241,477.0
597242,838.0
597243,988.0
597244,933.0
597245,932.0
597246,872.0
597247,900.0
597370,829.0
597371,1008.0
597372,958.0
597373,893.0
597374,889.0
597375,898.0
597498,718.0
597499,977.0
597500,948.0
597501,915.0
597502,880.0
597503,888.0
597626,632.0
597627,998.0
597628,985.0
597629,923.0
597630,915.0
597631,897.0
597754,559.0
597755,962.0
597756,988.0
597757,929.0
597758,909.0
597759,915.0
597882,521.0
597883,929.0
597884,975.0
597885,937.0
597886,928.0
597887,894.0
597913,753.0
598010,419.0
598011,823.0
598012,988.0
598013,927.0
598014,893.0
598015,901.0
598040,740.0
598138,323.0
598139,811.0
598140,975.0
598141,966.0
598142,928.0
598143,911.0
598169,792.0
598171,749.0
598172,641.0
598266,289.0
598267,628.0
598268,965.0
598269,965.0
598270,906.0
598271,883.0
598296,622.0
598301,521.0
598395,519.0
598396,825.0
598397,993.0
598398,938.0
598399,893.0
598427,379.0
598523,245.0
598524,706.0
598525,927.0
598526,1011.0
598527,917.0
598652,389.0
598653,816.0
598654,988.0
598655,977.0
598781,530.0
598782,951.0
598783,988.0
598909,316.0
598910,740.0
598911,1003.0
599038,530.0
599039,911.0
599166,291.0
599167,767.0
599295,651.0
599423,549.0
599551,521.0
599679,383.0
599807,405.0
599935,242.0
611454,779.0
611455,1055.0
611581,969.0
611582,1022.0
611583,1003.0
611708,776.0
611709,1071.0
611710,976.0
611711,891.0
611834,560.0
611835,790.0
611836,959.0
611837,975.0
611838,898.0
611839,870.0
611961,665.0
611962,804.0
611963,965.0
611964,1008.0
611965,900.0
611966,893.0
611967,902.0
612089,682.0
612090,914.0
612091,970.0
612092,931.0
612093,911.0
612094,893.0
612095,899.0
612216,559.0
612217,787.0
612218,957.0
612219,897.0
612220,892.0
612221,896.0
612222,893.0
612223,912.0
612344,565.0
612345,963.0
612346,963.0
612347,893.0
612348,897.0
612349,898.0
612350,900.0
612351,891.0
612472,803.0
612473,1005.0
612474,903.0
612475,891.0
612476,895.0
612477,909.0
612478,888.0
612479,858.0
612599,541.0
612600,999.0
612601,925.0
612602,916.0
612603,888.0
612604,886.0
612605,896.0
612606,897.0
612607,882.0
612727,705.0
612728,1015.0
612729,923.0
612730,887.0
612731,889.0
612732,921.0
612733,898.0
612734,913.0
612735,885.0
612854,366.0
612855,947.0
612856,995.0
612857,898.0
612858,877.0
612859,867.0
612860,910.0
612861,928.0
612862,901.0
612863,903.0
612982,468.0
612983,972.0
612984,957.0
612985,900.0
612986,906.0
612987,907.0
612988,895.0
612989,873.0
612990,900.0
612991,903.0
613110,576.0
613111,985.0
613112,968.0
613113,885.0
613114,894.0
613115,896.0
613116,905.0
613117,908.0
613118,921.0
613119,901.0
613238,610.0
613239,1010.0
613240,934.0
613241,877.0
613242,887.0
613243,892.0
613244,910.0
613245,878.0
613246,927.0
613247,900.0
613366,660.0
613367,971.0
613368,909.0
613369,911.0
613370,870.0
613371,914.0
613372,899.0
613373,908.0
613374,899.0
613375,912.0
613494,641.0
613495,1002.0
613496,931.0
613497,902.0
613498,888.0
613499,903.0
613500,904.0
613501,900.0
613502,902.0
613503,905.0
613622,664.0
613623,967.0
613624,936.0
613625,900.0
613626,908.0
613627,896.0
613628,898.0
613629,925.0
